,tiempo
8137,268.0
8138,268.0
8139,268.0
8140,268.0
8141,268.0
8142,269.0
8143,268.0
8144,269.0
8145,268.0
8146,268.0
8147,269.0
8148,270.0
8149,268.0
8150,269.0
8151,270.0
8152,270.0
8153,269.0
8154,269.0
8155,269.0
8156,269.0
8157,268.0
8158,268.0
8159,269.0
8160,270.0
8161,269.0
8162,270.0
8163,269.0
8164,270.0
8165,270.0
8166,270.0
8167,269.0
8168,270.0
8169,270.0
8170,269.0
8171,269.0
8172,269.0
8173,269.0
8174,270.0
8175,269.0
8176,270.0
8177,270.0
8178,270.0
8179,270.0
8180,269.0
8181,270.0
8182,269.0
8183,269.0
8184,269.0
8185,270.0
8186,270.0
8187,269.0
8188,269.0
8189,270.0
8190,270.0
8191,270.0
8192,270.0
8193,270.0
8194,269.0
8195,269.0
8196,269.0
8197,269.0
8198,270.0
8199,269.0
8200,269.0
8201,270.0
8202,270.0
8203,269.0
8204,270.0
8205,270.0
8206,269.0
8207,269.0
8208,270.0
8209,270.0
8210,271.0
8211,270.0
8212,270.0
8213,269.0
8214,271.0
8215,270.0
8216,270.0
8217,271.0
8218,269.0
8219,271.0
8220,271.0
8221,270.0
8222,270.0
8223,270.0
8224,271.0
8225,271.0
8226,271.0
8227,271.0
8228,270.0
8229,270.0
8230,270.0
8231,270.0
8232,270.0
8233,271.0
8234,271.0
8235,271.0
8236,271.0
8237,270.0
8238,270.0
8239,271.0
8240,271.0
8241,270.0
8242,271.0
8243,271.0
8244,271.0
8245,270.0
8246,270.0
8247,270.0
8248,271.0
8249,270.0
8250,271.0
8251,271.0
8252,271.0
8253,270.0
8254,270.0
8255,270.0
8256,271.0
8257,270.0
8258,270.0
8259,271.0
8260,270.0
8261,271.0
8262,270.0
8263,271.0
8264,271.0
8265,271.0
8266,271.0
8267,271.0
8268,271.0
8269,270.0
8270,272.0
8271,271.0
8272,272.0
8273,272.0
8274,271.0
8275,272.0
8276,271.0
8277,272.0
8278,272.0
8279,271.0
8280,271.0
8281,272.0
8282,271.0
8283,272.0
8284,271.0
8285,272.0
8286,272.0
8287,272.0
8288,272.0
8289,271.0
8290,272.0
8291,272.0
8292,271.0
8293,272.0
8294,271.0
8295,272.0
8296,271.0
8297,272.0
8298,272.0
8299,271.0
8300,272.0
8301,272.0
8302,271.0
8303,271.0
8304,273.0
8305,272.0
8306,272.0
8307,271.0
8308,271.0
8309,272.0
8310,271.0
8311,273.0
8312,273.0
8313,273.0
8314,272.0
8315,273.0
8316,273.0
8317,273.0
8318,273.0
8319,273.0
8320,273.0
8321,273.0
8322,273.0
8323,273.0
8324,273.0
8325,272.0
8326,273.0
8327,272.0
8328,272.0
8329,272.0
8330,272.0
8331,272.0
8332,272.0
8333,273.0
8334,272.0
8335,272.0
8336,272.0
8337,273.0
8338,272.0
8339,273.0
8340,273.0
8341,272.0
8342,274.0
8343,273.0
8344,272.0
8345,274.0
8346,273.0
8347,273.0
8348,273.0
8349,272.0
8350,273.0
8351,272.0
8352,273.0
8353,274.0
8354,274.0
8355,273.0
8356,273.0
8357,273.0
8358,274.0
8359,273.0
8360,274.0
8361,273.0
8362,273.0
8363,274.0
8364,274.0
8365,274.0
8366,273.0
8367,273.0
8368,274.0
8369,274.0
8370,273.0
8371,273.0
8372,273.0
8373,274.0
8374,273.0
8375,273.0
8376,273.0
8377,274.0
8378,273.0
8379,273.0
8380,273.0
8381,273.0
8382,274.0
8383,273.0
8384,274.0
8385,274.0
8386,273.0
8387,273.0
8388,275.0
8389,274.0
8390,274.0
8391,274.0
8392,273.0
8393,274.0
8394,273.0
8395,274.0
8396,275.0
8397,275.0
8398,273.0
8399,273.0
8400,274.0
8401,274.0
8402,275.0
8403,274.0
8404,275.0
8405,275.0
8406,274.0
8407,275.0
8408,275.0
8409,274.0
8410,274.0
8411,274.0
8412,274.0
8413,275.0
8414,275.0
8415,274.0
8416,274.0
8417,275.0
8418,274.0
8419,274.0
8420,274.0
8421,274.0
8422,275.0
8423,274.0
8424,275.0
8425,275.0
8426,274.0
8427,274.0
8428,275.0
8429,274.0
8430,275.0
8431,275.0
8432,274.0
8433,275.0
8434,275.0
8435,274.0
8436,275.0
8437,275.0
8438,275.0
8439,275.0
8440,275.0
8441,275.0
8442,275.0
8443,275.0
8444,275.0
8445,275.0
8446,275.0
8447,275.0
8448,274.0
8449,276.0
8450,275.0
8451,276.0
8452,275.0
8453,276.0
8454,275.0
8455,276.0
8456,274.0
8457,275.0
8458,275.0
8459,275.0
8460,276.0
8461,276.0
8462,276.0
8463,276.0
8464,276.0
8465,275.0
8466,276.0
8467,275.0
8468,276.0
8469,276.0
8470,276.0
8471,275.0
8472,276.0
8473,275.0
8474,276.0
8475,276.0
8476,276.0
8477,276.0
8478,275.0
8479,275.0
8480,276.0
8481,275.0
8482,276.0
8483,275.0
8484,276.0
8485,275.0
8486,275.0
8487,276.0
8488,275.0
8489,275.0
8490,275.0
8491,275.0
8492,276.0
8493,276.0
8494,276.0
8495,276.0
8496,276.0
8497,276.0
8498,275.0
8499,275.0
8500,275.0
8501,276.0
8502,275.0
8503,276.0
8504,275.0
8505,275.0
8506,275.0
8507,276.0
8508,277.0
8509,277.0
8510,277.0
8511,277.0
8512,277.0
8513,277.0
8514,277.0
8515,276.0
8516,276.0
8517,276.0
8518,277.0
8519,277.0
8520,276.0
8521,276.0
8522,276.0
8523,276.0
8524,277.0
8525,276.0
8526,277.0
8527,277.0
8528,277.0
8529,276.0
8530,276.0
8531,276.0
8532,276.0
8533,277.0
8534,277.0
8535,276.0
8536,277.0
8537,276.0
8538,277.0
8539,277.0
8540,277.0
8541,277.0
8542,276.0
8543,276.0
8544,277.0
8545,276.0
8546,277.0
8547,277.0
8548,277.0
8549,277.0
8550,276.0
8551,277.0
8552,277.0
8553,277.0
8554,277.0
8555,276.0
8556,277.0
8557,277.0
8558,277.0
8559,278.0
8560,277.0
8561,278.0
8562,278.0
8563,278.0
8564,277.0
8565,277.0
8566,277.0
8567,277.0
8568,277.0
8569,277.0
8570,278.0
8571,277.0
8572,277.0
8573,277.0
8574,278.0
8575,277.0
8576,278.0
8577,278.0
8578,277.0
8579,278.0
8580,277.0
8581,278.0
8582,277.0
8583,277.0
8584,277.0
8585,277.0
8586,278.0
8587,277.0
8588,277.0
8589,277.0
8590,278.0
8591,278.0
8592,277.0
8593,278.0
8594,278.0
8595,278.0
8596,279.0
8597,279.0
8598,279.0
8599,278.0
8600,277.0
8601,278.0
8602,277.0
8603,279.0
8604,278.0
8605,279.0
8606,278.0
8607,279.0
8608,279.0
8609,278.0
8610,279.0
8611,278.0
8612,278.0
8613,279.0
8614,279.0
8615,278.0
8616,278.0
8617,279.0
8618,278.0
8619,279.0
8620,278.0
8621,278.0
8622,278.0
8623,278.0
8624,279.0
8625,278.0
8626,278.0
8627,279.0
8628,280.0
8629,280.0
8630,279.0
8631,279.0
8632,279.0
8633,279.0
8634,280.0
8635,279.0
8636,279.0
8637,279.0
8638,280.0
8639,280.0
8640,279.0
8641,279.0
8642,279.0
8643,279.0
8644,280.0
8645,280.0
8646,280.0
8647,280.0
8648,279.0
8649,279.0
8650,279.0
8651,279.0
8652,279.0
8653,280.0
8654,279.0
8655,279.0
8656,280.0
8657,279.0
8658,280.0
8659,279.0
8660,279.0
8661,280.0
8662,279.0
8663,280.0
8664,280.0
8665,280.0
8666,280.0
8667,281.0
8668,280.0
8669,281.0
8670,280.0
8671,280.0
8672,281.0
8673,281.0
8674,280.0
8675,281.0
8676,281.0
8677,280.0
8678,280.0
8679,281.0
8680,281.0
8681,281.0
8682,280.0
8683,281.0
8684,281.0
8685,280.0
8686,281.0
8687,281.0
8688,281.0
8689,281.0
8690,280.0
8691,280.0
8692,280.0
8693,280.0
8694,280.0
8695,281.0
8696,280.0
8697,280.0
8698,281.0
8699,280.0
8700,281.0
8701,280.0
8702,281.0
8703,281.0
8704,281.0
8705,281.0
8706,280.0
8707,281.0
8708,280.0
8709,280.0
8710,281.0
8711,281.0
8712,281.0
8713,282.0
8714,282.0
8715,282.0
8716,281.0
8717,281.0
8718,282.0
8719,282.0
8720,281.0
8721,282.0
8722,281.0
8723,281.0
8724,282.0
8725,282.0
8726,282.0
8727,282.0
8728,281.0
8729,281.0
8730,282.0
8731,282.0
8732,282.0
8733,282.0
8734,281.0
8735,282.0
8736,282.0
8737,281.0
8738,282.0
8739,282.0
8740,282.0
8741,281.0
8742,281.0
8743,281.0
8744,282.0
8745,282.0
8746,282.0
8747,281.0
8748,281.0
8749,281.0
8750,281.0
8751,281.0
8752,282.0
8753,282.0
8754,282.0
8755,281.0
8756,282.0
8757,281.0
8758,281.0
8759,282.0
8760,282.0
8761,282.0
8762,282.0
8763,282.0
8764,281.0
8765,282.0
8766,282.0
8767,282.0
8768,281.0
8769,282.0
8770,282.0
8771,281.0
8772,282.0
8773,283.0
8774,281.0
8775,281.0
8776,282.0
8777,283.0
8778,282.0
8779,282.0
8780,282.0
8781,282.0
8782,282.0
8783,283.0
8784,283.0
8785,283.0
8786,282.0
8787,283.0
8788,283.0
8789,282.0
8790,283.0
8791,282.0
8792,283.0
8793,283.0
8794,283.0
8795,283.0
8796,282.0
8797,283.0
8798,282.0
8799,283.0
8800,283.0
8801,283.0
8802,282.0
8803,282.0
8804,283.0
8805,282.0
8806,282.0
8807,283.0
8808,282.0
8809,283.0
8810,283.0
8811,283.0
8812,282.0
8813,282.0
8814,283.0
8815,282.0
8816,283.0
8817,282.0
8818,282.0
8819,282.0
8820,283.0
8821,283.0
8822,283.0
8823,283.0
8824,283.0
8825,282.0
8826,283.0
8827,282.0
8828,282.0
8829,283.0
8830,282.0
8831,282.0
8832,282.0
8833,282.0
8834,282.0
8835,283.0
8836,283.0
8837,283.0
8838,282.0
8839,282.0
8840,282.0
8841,283.0
8842,282.0
8843,283.0
8844,283.0
8845,282.0
8846,283.0
8847,284.0
8848,283.0
8849,284.0
8850,282.0
8851,282.0
8852,283.0
8853,284.0
8854,284.0
8855,283.0
8856,284.0
8857,283.0
8858,283.0
8859,284.0
8860,283.0
8861,283.0
8862,284.0
8863,284.0
8864,283.0
8865,283.0
8866,284.0
8867,283.0
8868,284.0
8869,284.0
8870,284.0
8871,284.0
8872,283.0
8873,283.0
8874,284.0
8875,284.0
8876,284.0
8877,283.0
8878,283.0
8879,283.0
8880,283.0
8881,283.0
8882,284.0
8883,283.0
8884,284.0
8885,283.0
8886,284.0
8887,284.0
8888,283.0
8889,283.0
8890,283.0
8891,284.0
8892,283.0
8893,283.0
8894,284.0
8895,284.0
8896,284.0
8897,284.0
8898,283.0
8899,284.0
8900,284.0
8901,283.0
8902,283.0
8903,283.0
8904,283.0
8905,283.0
8906,284.0
8907,284.0
8908,284.0
8909,284.0
8910,283.0
8911,284.0
8912,284.0
8913,283.0
8914,284.0
8915,283.0
8916,284.0
8917,284.0
8918,284.0
8919,284.0
8920,283.0
8921,284.0
8922,285.0
8923,284.0
8924,283.0
8925,285.0
8926,285.0
8927,284.0
8928,285.0
8929,284.0
8930,284.0
8931,285.0
8932,284.0
8933,284.0
8934,284.0
8935,284.0
8936,285.0
8937,285.0
8938,284.0
8939,285.0
8940,285.0
8941,284.0
8942,284.0
8943,285.0
8944,284.0
8945,284.0
8946,284.0
8947,284.0
8948,285.0
8949,285.0
8950,285.0
8951,284.0
8952,285.0
8953,285.0
8954,285.0
8955,284.0
8956,284.0
8957,285.0
8958,284.0
8959,285.0
8960,285.0
8961,284.0
8962,284.0
8963,284.0
8964,284.0
8965,285.0
8966,284.0
8967,284.0
8968,284.0
8969,285.0
8970,285.0
8971,284.0
8972,285.0
8973,285.0
8974,284.0
8975,284.0
8976,285.0
8977,285.0
8978,285.0
8979,285.0
8980,285.0
8981,285.0
8982,286.0
8983,285.0
8984,284.0
8985,284.0
8986,286.0
8987,285.0
8988,285.0
8989,286.0
8990,286.0
8991,285.0
8992,285.0
8993,285.0
8994,285.0
8995,285.0
8996,285.0
8997,286.0
8998,286.0
8999,285.0
9000,286.0
9001,285.0
9002,286.0
9003,286.0
9004,286.0
9005,285.0
9006,286.0
9007,286.0
9008,286.0
9009,286.0
9010,285.0
9011,285.0
9012,285.0
9013,286.0
9014,285.0
9015,286.0
9016,286.0
9017,286.0
9018,286.0
9019,286.0
9020,285.0
9021,286.0
9022,285.0
9023,286.0
9024,286.0
9025,285.0
9026,285.0
9027,286.0
9028,286.0
9029,286.0
9030,286.0
9031,286.0
9032,286.0
9033,286.0
9034,286.0
9035,286.0
9036,287.0
9037,287.0
9038,286.0
9039,286.0
9040,286.0
9041,286.0
9042,286.0
9043,287.0
9044,287.0
9045,286.0
9046,287.0
9047,287.0
9048,286.0
9049,286.0
9050,287.0
9051,287.0
9052,286.0
9053,286.0
9054,287.0
9055,286.0
9056,286.0
9057,287.0
9058,286.0
9059,287.0
9060,287.0
9061,286.0
9062,287.0
9063,287.0
9064,287.0
9065,287.0
9066,286.0
9067,286.0
9068,286.0
9069,286.0
9070,286.0
9071,286.0
9072,286.0
9073,287.0
9074,287.0
9075,286.0
9076,286.0
9077,287.0
9078,287.0
9079,287.0
9080,286.0
9081,286.0
9082,286.0
9083,287.0
9084,286.0
9085,287.0
9086,288.0
9087,287.0
9088,288.0
9089,286.0
9090,287.0
9091,288.0
9092,287.0
9093,287.0
9094,287.0
9095,288.0
9096,287.0
9097,288.0
9098,288.0
9099,288.0
9100,288.0
9101,287.0
9102,288.0
9103,287.0
9104,287.0
9105,287.0
9106,287.0
9107,287.0
9108,288.0
9109,288.0
9110,287.0
9111,288.0
9112,287.0
9113,288.0
9114,288.0
9115,288.0
9116,288.0
9117,288.0
9118,287.0
9119,287.0
9120,287.0
9121,287.0
9122,287.0
9123,288.0
9124,288.0
9125,287.0
9126,288.0
9127,287.0
9128,288.0
9129,288.0
9130,287.0
9131,288.0
9132,288.0
9133,288.0
9134,287.0
9135,287.0
9136,287.0
9137,287.0
9138,287.0
9139,287.0
9140,288.0
9141,287.0
9142,287.0
9143,287.0
9144,288.0
9145,288.0
9146,288.0
9147,287.0
9148,287.0
9149,287.0
9150,288.0
9151,288.0
9152,287.0
9153,287.0
9154,288.0
9155,288.0
9156,288.0
9157,288.0
9158,289.0
9159,288.0
9160,288.0
9161,289.0
9162,288.0
9163,288.0
9164,288.0
9165,288.0
9166,288.0
9167,288.0
9168,289.0
9169,288.0
9170,289.0
9171,288.0
9172,288.0
9173,289.0
9174,288.0
9175,289.0
9176,288.0
9177,288.0
9178,288.0
9179,289.0
9180,288.0
9181,289.0
9182,288.0
9183,288.0
9184,289.0
9185,289.0
9186,289.0
9187,288.0
9188,289.0
9189,288.0
9190,288.0
9191,288.0
9192,288.0
9193,289.0
9194,288.0
9195,289.0
9196,288.0
9197,288.0
9198,289.0
9199,289.0
9200,288.0
9201,288.0
9202,289.0
9203,289.0
9204,288.0
9205,289.0
9206,289.0
9207,288.0
9208,289.0
9209,288.0
9210,288.0
9211,288.0
9212,288.0
9213,289.0
9214,289.0
9215,289.0
9216,289.0
9217,288.0
9218,288.0
9219,288.0
9220,289.0
9221,289.0
9222,289.0
9223,289.0
9224,288.0
9225,289.0
9226,289.0
9227,288.0
9228,289.0
9229,288.0
9230,289.0
9231,288.0
9232,289.0
9233,289.0
9234,289.0
9235,289.0
9236,289.0
9237,288.0
9238,288.0
9239,288.0
9240,290.0
9241,289.0
9242,289.0
9243,290.0
9244,290.0
9245,290.0
9246,289.0
9247,289.0
9248,289.0
9249,289.0
9250,290.0
9251,290.0
9252,289.0
9253,289.0
9254,289.0
9255,289.0
9256,290.0
9257,289.0
9258,290.0
9259,289.0
9260,289.0
9261,289.0
9262,290.0
9263,289.0
9264,290.0
9265,289.0
9266,290.0
9267,290.0
9268,290.0
9269,290.0
9270,289.0
9271,290.0
9272,289.0
9273,290.0
9274,290.0
9275,289.0
9276,290.0
9277,289.0
9278,289.0
9279,289.0
9280,290.0
9281,289.0
9282,290.0
9283,289.0
9284,290.0
9285,289.0
9286,290.0
9287,289.0
9288,290.0
9289,290.0
9290,289.0
9291,289.0
9292,290.0
9293,289.0
9294,290.0
9295,289.0
9296,289.0
9297,290.0
9298,290.0
9299,290.0
9300,289.0
9301,290.0
9302,290.0
9303,289.0
9304,289.0
9305,289.0
9306,289.0
9307,289.0
9308,289.0
9309,289.0
9310,289.0
9311,289.0
9312,290.0
9313,291.0
9314,290.0
9315,290.0
9316,291.0
9317,291.0
9318,291.0
9319,290.0
9320,291.0
9321,290.0
9322,291.0
9323,290.0
9324,291.0
9325,290.0
9326,290.0
9327,291.0
9328,290.0
9329,291.0
9330,290.0
9331,290.0
9332,290.0
9333,291.0
9334,290.0
9335,291.0
9336,291.0
9337,290.0
9338,291.0
9339,290.0
9340,291.0
9341,290.0
9342,290.0
9343,291.0
9344,290.0
9345,290.0
9346,291.0
9347,290.0
9348,291.0
9349,290.0
9350,291.0
9351,291.0
9352,290.0
9353,291.0
9354,291.0
9355,290.0
9356,291.0
9357,291.0
9358,291.0
9359,291.0
9360,291.0
9361,290.0
9362,291.0
9363,291.0
9364,291.0
9365,290.0
9366,291.0
9367,290.0
9368,290.0
9369,290.0
9370,291.0
9371,291.0
9372,291.0
9373,291.0
9374,291.0
9375,291.0
9376,290.0
9377,292.0
9378,291.0
9379,290.0
9380,291.0
9381,291.0
9382,291.0
9383,291.0
9384,291.0
9385,292.0
9386,291.0
9387,291.0
9388,292.0
9389,291.0
9390,291.0
9391,291.0
9392,292.0
9393,292.0
9394,292.0
9395,291.0
9396,291.0
9397,292.0
9398,292.0
9399,291.0
9400,291.0
9401,291.0
9402,291.0
9403,292.0
9404,291.0
9405,292.0
9406,291.0
9407,292.0
9408,292.0
9409,291.0
9410,291.0
9411,292.0
9412,292.0
9413,292.0
9414,291.0
9415,291.0
9416,291.0
9417,292.0
9418,292.0
9419,292.0
9420,291.0
9421,292.0
9422,291.0
9423,292.0
9424,292.0
9425,292.0
9426,292.0
9427,291.0
9428,291.0
9429,291.0
9430,291.0
9431,291.0
9432,293.0
9433,292.0
9434,292.0
9435,292.0
9436,292.0
9437,292.0
9438,292.0
9439,292.0
9440,292.0
9441,293.0
9442,292.0
9443,292.0
9444,293.0
9445,293.0
9446,293.0
9447,293.0
9448,292.0
9449,293.0
9450,292.0
9451,293.0
9452,293.0
9453,292.0
9454,293.0
9455,292.0
9456,293.0
9457,292.0
9458,293.0
9459,292.0
9460,292.0
9461,293.0
9462,293.0
9463,292.0
9464,293.0
9465,292.0
9466,292.0
9467,293.0
9468,294.0
9469,294.0
9470,293.0
9471,293.0
9472,293.0
9473,293.0
9474,293.0
9475,293.0
9476,294.0
9477,293.0
9478,294.0
9479,294.0
9480,294.0
9481,294.0
9482,294.0
9483,293.0
9484,294.0
9485,294.0
9486,294.0
9487,293.0
9488,294.0
9489,294.0
9490,293.0
9491,294.0
9492,294.0
9493,294.0
9494,294.0
9495,293.0
9496,293.0
9497,294.0
9498,293.0
9499,294.0
9500,293.0
9501,293.0
9502,293.0
9503,293.0
9504,294.0
9505,294.0
9506,294.0
9507,293.0
9508,294.0
9509,294.0
9510,293.0
9511,293.0
9512,294.0
9513,294.0
9514,293.0
9515,294.0
9516,294.0
9517,295.0
9518,294.0
9519,294.0
9520,295.0
9521,294.0
9522,295.0
9523,293.0
9524,295.0
9525,293.0
9526,295.0
9527,293.0
9528,294.0
9529,295.0
9530,294.0
9531,295.0
9532,295.0
9533,294.0
9534,294.0
9535,294.0
9536,295.0
9537,295.0
9538,295.0
9539,295.0
9540,295.0
9541,295.0
9542,294.0
9543,295.0
9544,294.0
9545,295.0
9546,295.0
9547,294.0
9548,295.0
9549,294.0
9550,294.0
9551,295.0
9552,295.0
9553,295.0
9554,294.0
9555,295.0
9556,294.0
9557,295.0
9558,295.0
9559,295.0
9560,294.0
9561,295.0
9562,295.0
9563,295.0
9564,294.0
9565,294.0
9566,295.0
9567,295.0
9568,294.0
9569,295.0
9570,294.0
9571,295.0
9572,294.0
9573,294.0
9574,294.0
9575,294.0
9576,296.0
9577,294.0
9578,295.0
9579,295.0
9580,295.0
9581,296.0
9582,294.0
9583,295.0
9584,294.0
9585,294.0
9586,296.0
9587,295.0
9588,296.0
9589,296.0
9590,296.0
9591,296.0
9592,295.0
9593,295.0
9594,295.0
9595,296.0
9596,295.0
9597,295.0
9598,295.0
9599,296.0
9600,295.0
9601,296.0
9602,296.0
9603,295.0
9604,296.0
9605,296.0
9606,295.0
9607,296.0
9608,296.0
9609,295.0
9610,295.0
9611,295.0
9612,296.0
9613,295.0
9614,295.0
9615,295.0
9616,295.0
9617,295.0
9618,295.0
9619,295.0
9620,295.0
9621,295.0
9622,295.0
9623,295.0
9624,296.0
9625,295.0
9626,296.0
9627,296.0
9628,296.0
9629,296.0
9630,296.0
9631,296.0
9632,295.0
9633,295.0
9634,296.0
9635,296.0
9636,296.0
9637,295.0
9638,296.0
9639,296.0
9640,295.0
9641,296.0
9642,296.0
9643,296.0
9644,295.0
9645,296.0
9646,296.0
9647,295.0
9648,295.0
9649,296.0
9650,296.0
9651,295.0
9652,295.0
9653,295.0
9654,295.0
9655,295.0
9656,295.0
9657,295.0
9658,296.0
9659,296.0
9660,297.0
9661,296.0
9662,296.0
9663,295.0
9664,297.0
9665,297.0
9666,295.0
9667,296.0
9668,297.0
9669,296.0
9670,296.0
9671,296.0
9672,296.0
9673,297.0
9674,297.0
9675,296.0
9676,296.0
9677,297.0
9678,296.0
9679,296.0
9680,297.0
9681,297.0
9682,297.0
9683,296.0
9684,297.0
9685,297.0
9686,297.0
9687,296.0
9688,296.0
9689,297.0
9690,296.0
9691,296.0
9692,297.0
9693,296.0
9694,296.0
9695,296.0
9696,297.0
9697,296.0
9698,297.0
9699,297.0
9700,297.0
9701,296.0
9702,296.0
9703,297.0
9704,297.0
9705,296.0
9706,297.0
9707,297.0
9708,297.0
9709,296.0
9710,297.0
9711,296.0
9712,296.0
9713,296.0
9714,296.0
9715,296.0
9716,297.0
9717,296.0
9718,296.0
9719,296.0
9720,297.0
9721,297.0
9722,297.0
9723,297.0
9724,297.0
9725,297.0
9726,296.0
9727,297.0
9728,296.0
9729,296.0
9730,296.0
9731,296.0
9732,298.0
9733,297.0
9734,297.0
9735,298.0
9736,298.0
9737,297.0
9738,298.0
9739,297.0
9740,298.0
9741,298.0
9742,297.0
9743,297.0
9744,298.0
9745,297.0
9746,297.0
9747,297.0
9748,298.0
9749,298.0
9750,298.0
9751,298.0
9752,297.0
9753,298.0
9754,298.0
9755,297.0
9756,298.0
9757,297.0
9758,298.0
9759,298.0
9760,298.0
9761,298.0
9762,298.0
9763,298.0
9764,297.0
9765,298.0
9766,298.0
9767,298.0
9768,298.0
9769,298.0
9770,298.0
9771,297.0
9772,298.0
9773,298.0
9774,297.0
9775,298.0
9776,298.0
9777,297.0
9778,297.0
9779,297.0
9780,299.0
9781,298.0
9782,298.0
9783,298.0
9784,298.0
9785,299.0
9786,298.0
9787,298.0
9788,299.0
9789,298.0
9790,299.0
9791,298.0
9792,299.0
9793,298.0
9794,298.0
9795,298.0
9796,299.0
9797,298.0
9798,298.0
9799,298.0
9800,299.0
9801,298.0
9802,298.0
9803,298.0
9804,299.0
9805,299.0
9806,298.0
9807,298.0
9808,298.0
9809,299.0
9810,299.0
9811,298.0
9812,298.0
9813,298.0
9814,298.0
9815,298.0
9816,300.0
9817,299.0
9818,298.0
9819,298.0
9820,300.0
9821,300.0
9822,299.0
9823,299.0
9824,298.0
9825,299.0
9826,299.0
9827,298.0
9828,300.0
9829,299.0
9830,300.0
9831,299.0
9832,300.0
9833,299.0
9834,299.0
9835,299.0
9836,300.0
9837,300.0
9838,300.0
9839,300.0
9840,300.0
9841,300.0
9842,300.0
9843,299.0
9844,299.0
9845,300.0
9846,300.0
9847,299.0
9848,300.0
9849,299.0
9850,300.0
9851,300.0
9852,301.0
9853,300.0
9854,300.0
9855,300.0
9856,300.0
9857,300.0
9858,300.0
9859,300.0
9860,300.0
9861,300.0
9862,300.0
9863,301.0
9864,301.0
9865,300.0
9866,300.0
9867,301.0
9868,301.0
9869,300.0
9870,301.0
9871,301.0
9872,301.0
9873,301.0
9874,301.0
9875,301.0
9876,300.0
9877,300.0
9878,300.0
9879,301.0
9880,301.0
9881,300.0
9882,300.0
9883,300.0
9884,301.0
9885,301.0
9886,300.0
9887,300.0
9888,300.0
9889,301.0
9890,300.0
9891,301.0
9892,301.0
9893,301.0
9894,300.0
9895,300.0
9896,300.0
9897,300.0
9898,301.0
9899,300.0
9900,301.0
9901,300.0
9902,300.0
9903,301.0
9904,301.0
9905,301.0
9906,301.0
9907,300.0
9908,300.0
9909,301.0
9910,300.0
9911,300.0
9912,301.0
9913,301.0
9914,301.0
9915,301.0
9916,301.0
9917,301.0
9918,302.0
9919,301.0
9920,302.0
9921,302.0
9922,301.0
9923,302.0
9924,302.0
9925,302.0
9926,301.0
9927,302.0
9928,301.0
9929,302.0
9930,301.0
9931,302.0
9932,301.0
9933,302.0
9934,302.0
9935,301.0
9936,301.0
9937,302.0
9938,301.0
9939,302.0
9940,302.0
9941,301.0
9942,301.0
9943,301.0
9944,302.0
9945,301.0
9946,301.0
9947,301.0
9948,301.0
9949,301.0
9950,301.0
9951,301.0
9952,301.0
9953,302.0
9954,302.0
9955,301.0
9956,301.0
9957,301.0
9958,301.0
9959,301.0
9960,301.0
9961,301.0
9962,302.0
9963,301.0
9964,301.0
9965,301.0
9966,301.0
9967,301.0
9968,302.0
9969,302.0
9970,302.0
9971,301.0
9972,301.0
9973,301.0
9974,302.0
9975,301.0
9976,301.0
9977,301.0
9978,301.0
9979,301.0
9980,302.0
9981,302.0
9982,302.0
9983,301.0
9984,302.0
9985,302.0
9986,301.0
9987,303.0
9988,302.0
9989,302.0
9990,302.0
9991,303.0
9992,302.0
9993,303.0
9994,302.0
9995,302.0
9996,302.0
9997,302.0
9998,302.0
9999,302.0
10000,302.0
10001,303.0
10002,302.0
10003,303.0
10004,302.0
10005,303.0
10006,303.0
10007,303.0
10008,303.0
10009,302.0
10010,302.0
10011,302.0
10012,302.0
10013,303.0
10014,303.0
10015,303.0
10016,302.0
10017,302.0
10018,303.0
10019,303.0
10020,303.0
10021,302.0
10022,303.0
10023,302.0
10024,302.0
10025,303.0
10026,302.0
10027,302.0
10028,303.0
10029,302.0
10030,302.0
10031,303.0
10032,303.0
10033,303.0
10034,302.0
10035,302.0
10036,303.0
10037,303.0
10038,302.0
10039,302.0
10040,302.0
10041,302.0
10042,303.0
10043,302.0
10044,303.0
10045,303.0
10046,302.0
10047,302.0
10048,303.0
10049,303.0
10050,302.0
10051,302.0
10052,303.0
10053,303.0
10054,302.0
10055,303.0
10056,303.0
10057,302.0
10058,303.0
10059,302.0
10060,302.0
10061,302.0
10062,302.0
10063,302.0
10064,302.0
10065,302.0
10066,303.0
10067,303.0
10068,302.0
10069,303.0
10070,303.0
10071,303.0
10072,302.0
10073,302.0
10074,302.0
10075,303.0
10076,302.0
10077,302.0
10078,303.0
10079,303.0
10080,303.0
10081,303.0
10082,303.0
10083,304.0
10084,303.0
10085,303.0
10086,304.0
10087,304.0
10088,303.0
10089,304.0
10090,302.0
10091,304.0
10092,304.0
10093,304.0
10094,304.0
10095,304.0
10096,303.0
10097,304.0
10098,304.0
10099,304.0
10100,303.0
10101,304.0
10102,304.0
10103,303.0
10104,303.0
10105,304.0
10106,304.0
10107,303.0
10108,304.0
10109,304.0
10110,303.0
10111,303.0
10112,304.0
10113,303.0
10114,304.0
10115,304.0
10116,303.0
10117,304.0
10118,304.0
10119,303.0
10120,304.0
10121,304.0
10122,304.0
10123,304.0
10124,303.0
10125,303.0
10126,304.0
10127,303.0
10128,304.0
10129,304.0
10130,304.0
10131,304.0
10132,303.0
10133,303.0
10134,304.0
10135,303.0
