,tiempo
77821,688.0
77822,686.0
77823,686.0
77824,686.0
77825,688.0
77826,687.0
77827,687.0
77828,687.0
77829,687.0
77830,687.0
77831,687.0
77832,687.0
77833,688.0
77834,686.0
77835,686.0
77836,687.0
77837,687.0
77838,686.0
77839,686.0
77840,688.0
77841,686.0
77842,687.0
77843,688.0
77844,687.0
77845,687.0
77846,687.0
77847,687.0
77848,688.0
77849,686.0
77850,688.0
77851,688.0
77852,687.0
77853,687.0
77854,687.0
77855,688.0
77856,687.0
77857,687.0
77858,687.0
77859,687.0
77860,687.0
77861,687.0
77862,687.0
77863,687.0
77864,688.0
77865,688.0
77866,688.0
77867,688.0
77868,688.0
77869,688.0
77870,688.0
77871,687.0
77872,688.0
77873,687.0
77874,688.0
77875,687.0
77876,688.0
77877,688.0
77878,688.0
77879,687.0
77880,687.0
77881,687.0
77882,687.0
77883,687.0
77884,687.0
77885,688.0
77886,688.0
77887,687.0
77888,688.0
77889,687.0
77890,688.0
77891,688.0
77892,687.0
77893,687.0
77894,687.0
77895,687.0
77896,688.0
77897,687.0
77898,687.0
77899,687.0
77900,687.0
77901,687.0
77902,687.0
77903,688.0
77904,688.0
77905,687.0
77906,688.0
77907,687.0
77908,687.0
77909,688.0
77910,687.0
77911,687.0
77912,687.0
77913,688.0
77914,687.0
77915,687.0
77916,688.0
77917,688.0
77918,687.0
77919,688.0
77920,687.0
77921,687.0
77922,687.0
77923,687.0
77924,687.0
77925,688.0
77926,688.0
77927,687.0
77928,688.0
77929,688.0
77930,687.0
77931,687.0
77932,687.0
77933,687.0
77934,688.0
77935,688.0
77936,688.0
77937,688.0
77938,687.0
77939,688.0
77940,688.0
77941,687.0
77942,687.0
77943,687.0
77944,688.0
77945,688.0
77946,687.0
77947,688.0
77948,687.0
77949,687.0
77950,687.0
77951,688.0
77952,687.0
77953,688.0
77954,688.0
77955,687.0
77956,688.0
77957,688.0
77958,688.0
77959,687.0
77960,688.0
77961,688.0
77962,687.0
77963,687.0
77964,688.0
77965,688.0
77966,687.0
77967,688.0
77968,688.0
77969,687.0
77970,688.0
77971,687.0
77972,687.0
77973,687.0
77974,688.0
77975,688.0
77976,687.0
77977,688.0
77978,688.0
77979,687.0
77980,688.0
77981,688.0
77982,687.0
77983,688.0
77984,687.0
77985,687.0
77986,688.0
77987,687.0
77988,688.0
77989,688.0
77990,687.0
77991,688.0
77992,687.0
77993,688.0
77994,687.0
77995,687.0
77996,687.0
77997,687.0
77998,688.0
77999,688.0
78000,688.0
78001,687.0
78002,687.0
78003,688.0
78004,687.0
78005,687.0
78006,688.0
78007,687.0
78008,688.0
78009,687.0
78010,687.0
78011,687.0
78012,688.0
78013,687.0
78014,687.0
78015,687.0
78016,688.0
78017,687.0
78018,688.0
78019,688.0
78020,687.0
78021,688.0
78022,688.0
78023,687.0
78024,688.0
78025,688.0
78026,687.0
78027,687.0
78028,688.0
78029,687.0
78030,688.0
78031,688.0
78032,688.0
78033,688.0
78034,687.0
78035,687.0
78036,688.0
78037,688.0
78038,687.0
78039,688.0
78040,687.0
78041,687.0
78042,688.0
78043,687.0
78044,687.0
78045,688.0
78046,687.0
78047,687.0
78048,688.0
78049,687.0
78050,687.0
78051,687.0
78052,687.0
78053,687.0
78054,688.0
78055,687.0
78056,688.0
78057,688.0
78058,687.0
78059,687.0
78060,688.0
78061,687.0
78062,688.0
78063,687.0
78064,687.0
78065,688.0
78066,687.0
78067,687.0
78068,688.0
78069,687.0
78070,687.0
78071,688.0
78072,688.0
78073,688.0
78074,688.0
78075,687.0
78076,687.0
78077,687.0
78078,687.0
78079,688.0
78080,687.0
78081,688.0
78082,687.0
78083,687.0
78084,688.0
78085,687.0
78086,687.0
78087,688.0
78088,688.0
78089,687.0
78090,687.0
78091,687.0
78092,688.0
78093,688.0
78094,688.0
78095,687.0
78096,688.0
78097,688.0
78098,687.0
78099,687.0
78100,687.0
78101,688.0
78102,687.0
78103,687.0
78104,688.0
78105,688.0
78106,687.0
78107,687.0
78108,688.0
78109,687.0
78110,687.0
78111,688.0
78112,687.0
78113,687.0
78114,688.0
78115,688.0
78116,687.0
78117,687.0
78118,688.0
78119,687.0
78120,687.0
78121,687.0
78122,688.0
78123,688.0
78124,687.0
78125,688.0
78126,687.0
78127,688.0
78128,688.0
78129,687.0
78130,687.0
78131,687.0
78132,688.0
78133,687.0
78134,688.0
78135,687.0
78136,687.0
78137,688.0
78138,687.0
78139,687.0
78140,688.0
78141,688.0
78142,687.0
78143,688.0
78144,687.0
78145,688.0
78146,687.0
78147,688.0
78148,688.0
78149,687.0
78150,687.0
78151,688.0
78152,687.0
78153,688.0
78154,687.0
78155,687.0
78156,688.0
78157,688.0
78158,687.0
78159,687.0
78160,688.0
78161,688.0
78162,688.0
78163,687.0
78164,687.0
78165,687.0
78166,687.0
78167,688.0
78168,688.0
78169,688.0
78170,688.0
78171,688.0
78172,688.0
78173,688.0
78174,687.0
78175,688.0
78176,687.0
78177,687.0
78178,687.0
78179,688.0
78180,688.0
78181,687.0
78182,688.0
78183,687.0
78184,688.0
78185,688.0
78186,687.0
78187,687.0
78188,687.0
78189,688.0
78190,687.0
78191,688.0
78192,688.0
78193,688.0
78194,687.0
78195,687.0
78196,687.0
78197,688.0
78198,688.0
78199,687.0
78200,688.0
78201,688.0
78202,688.0
78203,687.0
78204,688.0
78205,688.0
78206,688.0
78207,687.0
78208,687.0
78209,688.0
78210,687.0
78211,687.0
78212,687.0
78213,687.0
78214,687.0
78215,687.0
78216,688.0
78217,687.0
78218,688.0
78219,687.0
78220,688.0
78221,687.0
78222,688.0
78223,688.0
78224,688.0
78225,688.0
78226,688.0
78227,687.0
78228,687.0
78229,688.0
78230,688.0
78231,688.0
78232,688.0
78233,687.0
78234,688.0
78235,687.0
78236,688.0
78237,688.0
78238,688.0
78239,688.0
78240,688.0
78241,688.0
78242,687.0
78243,687.0
78244,688.0
78245,688.0
78246,687.0
78247,688.0
78248,688.0
78249,687.0
78250,687.0
78251,688.0
78252,688.0
78253,687.0
78254,687.0
78255,687.0
78256,687.0
78257,687.0
78258,687.0
78259,688.0
78260,687.0
78261,688.0
78262,687.0
78263,687.0
78264,687.0
78265,688.0
78266,688.0
78267,687.0
78268,687.0
78269,687.0
78270,687.0
78271,688.0
78272,687.0
78273,687.0
78274,687.0
78275,688.0
78276,688.0
78277,688.0
78278,688.0
78279,688.0
78280,687.0
78281,687.0
78282,688.0
78283,687.0
78284,688.0
78285,687.0
78286,687.0
78287,687.0
78288,687.0
78289,687.0
78290,688.0
78291,687.0
78292,688.0
78293,687.0
78294,688.0
78295,688.0
78296,688.0
78297,687.0
78298,688.0
78299,687.0
78300,688.0
78301,687.0
78302,688.0
78303,687.0
78304,688.0
78305,688.0
78306,688.0
78307,687.0
78308,688.0
78309,688.0
78310,688.0
78311,688.0
78312,688.0
78313,687.0
78314,688.0
78315,687.0
78316,688.0
78317,687.0
78318,687.0
78319,688.0
78320,687.0
78321,687.0
78322,688.0
78323,688.0
78324,688.0
78325,688.0
78326,688.0
78327,688.0
78328,687.0
78329,688.0
78330,688.0
78331,687.0
78332,687.0
78333,688.0
78334,688.0
78335,687.0
78336,688.0
78337,687.0
78338,687.0
78339,687.0
78340,688.0
78341,687.0
78342,688.0
78343,687.0
78344,688.0
78345,688.0
78346,688.0
78347,687.0
78348,687.0
78349,687.0
78350,687.0
78351,688.0
78352,687.0
78353,688.0
78354,688.0
78355,687.0
78356,688.0
78357,687.0
78358,687.0
78359,688.0
78360,687.0
78361,688.0
78362,688.0
78363,688.0
78364,687.0
78365,687.0
78366,687.0
78367,687.0
78368,688.0
78369,687.0
78370,688.0
78371,688.0
78372,688.0
78373,687.0
78374,688.0
78375,688.0
78376,687.0
78377,688.0
78378,687.0
78379,687.0
78380,687.0
78381,687.0
78382,688.0
78383,687.0
78384,687.0
78385,688.0
78386,688.0
78387,688.0
78388,688.0
78389,688.0
78390,688.0
78391,688.0
78392,688.0
78393,688.0
78394,688.0
78395,688.0
78396,687.0
78397,688.0
78398,688.0
78399,687.0
78400,687.0
78401,688.0
78402,687.0
78403,688.0
78404,688.0
78405,688.0
78406,688.0
78407,687.0
78408,687.0
78409,688.0
78410,688.0
78411,688.0
78412,687.0
78413,687.0
78414,687.0
78415,688.0
78416,688.0
78417,688.0
78418,687.0
78419,688.0
78420,688.0
78421,688.0
78422,688.0
78423,688.0
78424,687.0
78425,687.0
78426,687.0
78427,687.0
78428,688.0
78429,687.0
78430,688.0
78431,688.0
78432,687.0
78433,687.0
78434,688.0
78435,688.0
78436,688.0
78437,688.0
78438,688.0
78439,687.0
78440,688.0
78441,688.0
78442,687.0
78443,688.0
78444,687.0
78445,688.0
78446,687.0
78447,688.0
78448,687.0
78449,688.0
78450,687.0
78451,687.0
78452,687.0
78453,687.0
78454,687.0
78455,688.0
78456,687.0
78457,687.0
78458,688.0
78459,688.0
78460,687.0
78461,687.0
78462,688.0
78463,688.0
78464,687.0
78465,687.0
78466,687.0
78467,688.0
78468,688.0
78469,688.0
78470,687.0
78471,687.0
78472,687.0
78473,687.0
78474,687.0
78475,688.0
78476,687.0
78477,688.0
78478,688.0
78479,688.0
78480,688.0
78481,687.0
78482,687.0
78483,687.0
78484,687.0
78485,687.0
78486,688.0
78487,687.0
78488,687.0
78489,688.0
78490,688.0
78491,687.0
78492,688.0
78493,687.0
78494,688.0
78495,688.0
78496,688.0
78497,687.0
78498,688.0
78499,687.0
78500,687.0
78501,687.0
78502,687.0
78503,688.0
78504,688.0
78505,687.0
78506,687.0
78507,687.0
78508,688.0
78509,688.0
78510,687.0
78511,688.0
78512,687.0
78513,688.0
78514,688.0
78515,688.0
78516,688.0
78517,687.0
78518,687.0
78519,687.0
78520,688.0
78521,688.0
78522,687.0
78523,687.0
78524,688.0
78525,687.0
78526,687.0
78527,687.0
78528,688.0
78529,687.0
78530,688.0
78531,688.0
78532,688.0
78533,688.0
78534,687.0
78535,688.0
78536,688.0
78537,687.0
78538,687.0
78539,688.0
78540,687.0
78541,688.0
78542,688.0
78543,688.0
78544,687.0
78545,688.0
78546,688.0
78547,687.0
78548,687.0
78549,688.0
78550,687.0
78551,688.0
78552,687.0
78553,688.0
78554,687.0
78555,687.0
78556,687.0
78557,687.0
78558,687.0
78559,688.0
78560,688.0
78561,687.0
78562,687.0
78563,687.0
78564,687.0
78565,687.0
78566,688.0
78567,688.0
78568,688.0
78569,688.0
78570,687.0
78571,687.0
78572,687.0
78573,688.0
78574,687.0
78575,687.0
78576,687.0
78577,688.0
78578,688.0
78579,687.0
78580,687.0
78581,688.0
78582,687.0
78583,687.0
78584,687.0
78585,687.0
78586,687.0
78587,687.0
78588,687.0
78589,687.0
78590,687.0
78591,687.0
78592,688.0
78593,687.0
78594,687.0
78595,688.0
78596,687.0
78597,688.0
78598,687.0
78599,688.0
78600,688.0
78601,688.0
78602,687.0
78603,687.0
78604,687.0
78605,688.0
78606,688.0
78607,687.0
78608,687.0
78609,687.0
78610,688.0
78611,687.0
78612,688.0
78613,687.0
78614,687.0
78615,687.0
78616,688.0
78617,688.0
78618,688.0
78619,687.0
78620,687.0
78621,687.0
78622,688.0
78623,687.0
78624,688.0
78625,687.0
78626,688.0
78627,688.0
78628,688.0
78629,687.0
78630,688.0
78631,687.0
78632,688.0
78633,688.0
78634,687.0
78635,687.0
78636,687.0
78637,688.0
78638,687.0
78639,687.0
78640,687.0
78641,687.0
78642,688.0
78643,687.0
78644,687.0
78645,687.0
78646,688.0
78647,687.0
78648,687.0
78649,688.0
78650,688.0
78651,688.0
78652,687.0
78653,687.0
78654,688.0
78655,687.0
78656,688.0
78657,688.0
78658,688.0
78659,687.0
78660,688.0
78661,687.0
78662,687.0
78663,688.0
78664,688.0
78665,688.0
78666,688.0
78667,687.0
78668,688.0
78669,688.0
78670,688.0
78671,687.0
78672,688.0
78673,688.0
78674,687.0
78675,687.0
78676,688.0
78677,688.0
78678,688.0
78679,687.0
78680,687.0
78681,687.0
78682,687.0
78683,688.0
78684,688.0
78685,687.0
78686,688.0
78687,687.0
78688,687.0
78689,687.0
78690,687.0
78691,688.0
78692,688.0
78693,688.0
78694,687.0
78695,687.0
78696,688.0
78697,688.0
78698,688.0
78699,688.0
78700,687.0
78701,688.0
78702,687.0
78703,687.0
78704,688.0
78705,687.0
78706,688.0
78707,687.0
78708,687.0
78709,687.0
78710,687.0
78711,688.0
78712,687.0
78713,687.0
78714,687.0
78715,687.0
78716,687.0
78717,687.0
78718,688.0
78719,687.0
78720,687.0
78721,688.0
78722,688.0
78723,687.0
78724,688.0
78725,688.0
78726,687.0
78727,688.0
78728,688.0
78729,687.0
78730,688.0
78731,688.0
78732,688.0
78733,687.0
78734,688.0
78735,687.0
78736,687.0
78737,688.0
78738,687.0
78739,687.0
78740,687.0
78741,688.0
78742,688.0
78743,688.0
78744,688.0
78745,687.0
78746,687.0
78747,688.0
78748,687.0
78749,687.0
78750,687.0
78751,688.0
78752,688.0
78753,687.0
78754,687.0
78755,688.0
78756,687.0
78757,687.0
78758,688.0
78759,688.0
78760,688.0
78761,687.0
78762,687.0
78763,687.0
78764,688.0
78765,688.0
78766,688.0
78767,687.0
78768,687.0
78769,688.0
78770,688.0
78771,687.0
78772,687.0
78773,688.0
78774,688.0
78775,687.0
78776,688.0
78777,687.0
78778,688.0
78779,687.0
78780,688.0
78781,687.0
78782,688.0
78783,688.0
78784,687.0
78785,688.0
78786,687.0
78787,688.0
78788,688.0
78789,687.0
78790,688.0
78791,687.0
78792,688.0
78793,688.0
78794,688.0
78795,688.0
78796,688.0
78797,687.0
78798,688.0
78799,688.0
78800,688.0
78801,688.0
78802,687.0
78803,688.0
78804,687.0
78805,688.0
78806,687.0
78807,688.0
78808,688.0
78809,688.0
78810,687.0
78811,688.0
78812,688.0
78813,687.0
78814,687.0
78815,688.0
78816,687.0
78817,687.0
78818,688.0
78819,687.0
78820,687.0
78821,688.0
78822,687.0
78823,687.0
78824,688.0
78825,688.0
78826,687.0
78827,688.0
78828,687.0
78829,688.0
78830,688.0
78831,687.0
78832,688.0
78833,687.0
78834,687.0
78835,688.0
78836,688.0
78837,687.0
78838,688.0
78839,687.0
78840,687.0
78841,687.0
78842,687.0
78843,687.0
78844,688.0
78845,687.0
78846,688.0
78847,688.0
78848,688.0
78849,687.0
78850,688.0
78851,687.0
78852,688.0
78853,688.0
78854,688.0
78855,688.0
78856,687.0
78857,687.0
78858,688.0
78859,687.0
78860,688.0
78861,688.0
78862,688.0
78863,687.0
78864,688.0
78865,688.0
78866,688.0
78867,687.0
78868,688.0
78869,688.0
78870,688.0
78871,687.0
78872,688.0
78873,687.0
78874,688.0
78875,687.0
78876,687.0
78877,688.0
78878,688.0
78879,688.0
78880,688.0
78881,688.0
78882,687.0
78883,687.0
78884,687.0
78885,687.0
78886,687.0
78887,688.0
78888,688.0
78889,687.0
78890,688.0
78891,687.0
78892,687.0
78893,687.0
78894,688.0
78895,688.0
78896,687.0
78897,687.0
78898,687.0
78899,687.0
78900,687.0
78901,687.0
78902,687.0
78903,688.0
78904,688.0
78905,687.0
78906,688.0
78907,688.0
78908,687.0
78909,687.0
78910,688.0
78911,687.0
78912,687.0
78913,688.0
78914,687.0
78915,687.0
78916,688.0
78917,688.0
78918,688.0
78919,688.0
78920,687.0
78921,687.0
78922,688.0
78923,687.0
78924,687.0
78925,687.0
78926,688.0
78927,687.0
78928,688.0
78929,687.0
78930,688.0
78931,687.0
78932,688.0
78933,688.0
78934,688.0
78935,687.0
78936,687.0
78937,687.0
78938,687.0
78939,687.0
78940,687.0
78941,688.0
78942,688.0
78943,687.0
78944,688.0
78945,687.0
78946,688.0
78947,688.0
78948,688.0
78949,688.0
78950,688.0
78951,688.0
78952,688.0
78953,687.0
78954,688.0
78955,688.0
78956,687.0
78957,687.0
78958,687.0
78959,688.0
78960,687.0
78961,688.0
78962,687.0
78963,688.0
78964,688.0
78965,687.0
78966,687.0
78967,688.0
78968,688.0
78969,687.0
78970,687.0
78971,687.0
78972,688.0
78973,687.0
78974,687.0
78975,687.0
78976,687.0
78977,687.0
78978,688.0
78979,688.0
78980,688.0
78981,688.0
78982,687.0
78983,688.0
78984,688.0
78985,687.0
78986,688.0
78987,687.0
78988,687.0
78989,687.0
78990,688.0
78991,687.0
78992,688.0
78993,688.0
78994,687.0
78995,687.0
78996,687.0
78997,687.0
78998,688.0
78999,687.0
79000,688.0
79001,688.0
79002,687.0
79003,688.0
79004,687.0
79005,687.0
79006,688.0
79007,687.0
79008,687.0
79009,688.0
79010,687.0
79011,688.0
79012,688.0
79013,688.0
79014,688.0
79015,687.0
79016,688.0
79017,687.0
79018,687.0
79019,687.0
79020,688.0
79021,687.0
79022,688.0
79023,688.0
79024,688.0
79025,688.0
79026,687.0
79027,688.0
79028,687.0
79029,688.0
79030,687.0
79031,688.0
79032,688.0
79033,687.0
79034,687.0
79035,688.0
79036,687.0
79037,687.0
79038,687.0
79039,688.0
79040,687.0
79041,688.0
79042,688.0
79043,688.0
79044,688.0
79045,688.0
79046,687.0
79047,688.0
79048,687.0
79049,688.0
79050,687.0
79051,688.0
79052,687.0
79053,687.0
79054,688.0
79055,687.0
79056,688.0
79057,687.0
79058,687.0
79059,688.0
79060,687.0
79061,688.0
79062,688.0
79063,688.0
79064,688.0
79065,687.0
79066,687.0
79067,687.0
79068,687.0
79069,688.0
79070,688.0
79071,688.0
79072,687.0
79073,688.0
79074,687.0
79075,688.0
79076,687.0
79077,688.0
79078,687.0
79079,687.0
79080,688.0
79081,688.0
79082,688.0
79083,687.0
79084,687.0
79085,687.0
79086,688.0
79087,688.0
79088,687.0
79089,687.0
79090,687.0
79091,688.0
79092,687.0
79093,688.0
79094,687.0
79095,687.0
79096,687.0
79097,688.0
79098,688.0
79099,688.0
79100,688.0
79101,688.0
79102,687.0
79103,687.0
79104,687.0
79105,688.0
79106,687.0
79107,688.0
79108,688.0
79109,688.0
79110,687.0
79111,687.0
79112,687.0
79113,688.0
79114,688.0
79115,687.0
79116,687.0
79117,687.0
79118,687.0
79119,687.0
79120,687.0
79121,688.0
79122,688.0
79123,688.0
79124,687.0
79125,688.0
79126,688.0
79127,688.0
79128,688.0
79129,687.0
79130,688.0
79131,688.0
79132,687.0
79133,687.0
79134,687.0
79135,687.0
79136,687.0
79137,688.0
79138,688.0
79139,688.0
79140,688.0
79141,688.0
79142,688.0
79143,688.0
79144,688.0
79145,687.0
79146,687.0
79147,687.0
79148,687.0
79149,688.0
79150,687.0
79151,688.0
79152,688.0
79153,687.0
79154,687.0
79155,688.0
79156,687.0
79157,688.0
79158,687.0
79159,688.0
79160,688.0
79161,687.0
79162,688.0
79163,687.0
79164,688.0
79165,687.0
79166,688.0
79167,687.0
79168,687.0
79169,688.0
79170,687.0
79171,687.0
79172,687.0
79173,688.0
79174,687.0
79175,688.0
79176,687.0
79177,687.0
79178,688.0
79179,687.0
79180,687.0
79181,687.0
79182,688.0
79183,687.0
79184,687.0
79185,687.0
79186,688.0
79187,688.0
79188,688.0
79189,688.0
79190,688.0
79191,687.0
79192,687.0
79193,688.0
79194,687.0
79195,687.0
79196,688.0
79197,688.0
79198,687.0
79199,688.0
79200,688.0
79201,687.0
79202,687.0
79203,687.0
79204,687.0
79205,688.0
79206,688.0
79207,687.0
79208,687.0
79209,687.0
79210,688.0
79211,688.0
79212,688.0
79213,687.0
79214,688.0
79215,687.0
79216,688.0
79217,687.0
79218,688.0
79219,687.0
79220,688.0
79221,688.0
79222,688.0
79223,688.0
79224,688.0
79225,687.0
79226,688.0
79227,687.0
79228,688.0
79229,688.0
79230,688.0
79231,687.0
79232,688.0
79233,688.0
79234,687.0
79235,687.0
79236,687.0
79237,687.0
79238,688.0
79239,688.0
79240,687.0
79241,687.0
79242,687.0
79243,688.0
79244,688.0
79245,688.0
79246,688.0
79247,687.0
79248,688.0
79249,687.0
79250,688.0
79251,687.0
79252,688.0
79253,687.0
79254,688.0
79255,687.0
79256,688.0
79257,687.0
79258,688.0
79259,687.0
79260,687.0
79261,688.0
79262,688.0
79263,687.0
79264,688.0
79265,688.0
79266,688.0
79267,687.0
79268,688.0
79269,687.0
79270,687.0
79271,687.0
79272,688.0
79273,688.0
79274,687.0
79275,688.0
79276,687.0
79277,687.0
79278,687.0
79279,688.0
79280,687.0
79281,687.0
79282,687.0
79283,688.0
79284,688.0
79285,688.0
79286,688.0
79287,688.0
79288,688.0
79289,688.0
79290,687.0
79291,687.0
79292,688.0
79293,688.0
79294,688.0
79295,688.0
79296,688.0
79297,688.0
79298,688.0
79299,688.0
79300,687.0
79301,688.0
79302,688.0
79303,688.0
79304,688.0
79305,688.0
79306,687.0
79307,687.0
79308,688.0
79309,687.0
79310,687.0
79311,687.0
79312,688.0
79313,687.0
79314,688.0
79315,687.0
79316,688.0
79317,688.0
79318,688.0
79319,688.0
79320,687.0
79321,687.0
79322,688.0
79323,688.0
79324,687.0
79325,687.0
79326,688.0
79327,688.0
79328,687.0
79329,687.0
79330,688.0
79331,687.0
79332,688.0
79333,687.0
79334,687.0
79335,687.0
79336,688.0
79337,688.0
79338,687.0
79339,688.0
79340,687.0
79341,687.0
79342,687.0
79343,688.0
79344,688.0
79345,687.0
79346,688.0
79347,688.0
79348,687.0
79349,687.0
79350,688.0
79351,688.0
79352,688.0
79353,688.0
79354,688.0
79355,687.0
79356,687.0
79357,687.0
79358,688.0
79359,688.0
79360,688.0
79361,687.0
79362,687.0
79363,687.0
79364,687.0
79365,688.0
79366,687.0
79367,687.0
79368,688.0
79369,688.0
79370,688.0
79371,688.0
79372,687.0
79373,688.0
79374,688.0
79375,687.0
79376,687.0
79377,687.0
79378,687.0
79379,687.0
79380,688.0
79381,688.0
79382,687.0
79383,687.0
79384,687.0
79385,688.0
79386,687.0
79387,687.0
79388,687.0
79389,687.0
79390,687.0
79391,687.0
79392,687.0
79393,688.0
79394,687.0
79395,687.0
79396,688.0
79397,688.0
79398,687.0
79399,688.0
79400,687.0
79401,687.0
79402,687.0
79403,687.0
79404,688.0
79405,688.0
79406,688.0
79407,687.0
79408,688.0
79409,688.0
79410,688.0
79411,688.0
79412,687.0
79413,688.0
79414,688.0
79415,688.0
79416,688.0
79417,687.0
79418,688.0
79419,687.0
79420,688.0
79421,687.0
79422,688.0
79423,688.0
79424,688.0
79425,687.0
79426,687.0
79427,688.0
79428,688.0
79429,687.0
79430,688.0
79431,687.0
79432,688.0
79433,687.0
79434,688.0
79435,687.0
79436,688.0
79437,687.0
79438,687.0
79439,688.0
79440,688.0
79441,687.0
79442,688.0
79443,688.0
79444,688.0
79445,688.0
79446,687.0
79447,688.0
79448,688.0
79449,687.0
79450,687.0
79451,688.0
79452,687.0
79453,688.0
79454,687.0
79455,687.0
79456,687.0
79457,687.0
79458,688.0
79459,688.0
79460,687.0
79461,687.0
79462,687.0
79463,688.0
79464,688.0
79465,688.0
79466,687.0
79467,688.0
79468,688.0
79469,687.0
79470,687.0
79471,688.0
79472,687.0
79473,688.0
79474,687.0
79475,688.0
79476,687.0
79477,688.0
79478,688.0
79479,688.0
79480,687.0
79481,688.0
79482,687.0
79483,687.0
79484,688.0
79485,688.0
79486,688.0
79487,688.0
79488,687.0
79489,687.0
79490,688.0
79491,688.0
79492,687.0
79493,687.0
79494,688.0
79495,688.0
79496,688.0
79497,687.0
79498,687.0
79499,687.0
79500,688.0
79501,688.0
79502,688.0
79503,688.0
79504,688.0
79505,688.0
79506,688.0
79507,688.0
79508,688.0
79509,687.0
79510,688.0
79511,688.0
79512,687.0
79513,687.0
79514,687.0
79515,687.0
79516,687.0
79517,688.0
79518,687.0
79519,687.0
79520,687.0
79521,687.0
79522,687.0
79523,688.0
79524,688.0
79525,687.0
79526,688.0
79527,688.0
79528,688.0
79529,688.0
79530,688.0
79531,687.0
79532,688.0
79533,688.0
79534,687.0
79535,688.0
79536,687.0
79537,687.0
79538,687.0
79539,688.0
79540,688.0
79541,687.0
79542,688.0
79543,688.0
79544,687.0
79545,688.0
79546,687.0
79547,688.0
79548,688.0
79549,688.0
79550,688.0
79551,688.0
79552,687.0
79553,688.0
79554,687.0
79555,688.0
79556,688.0
79557,687.0
79558,688.0
79559,687.0
79560,687.0
79561,687.0
79562,688.0
79563,688.0
79564,687.0
79565,688.0
79566,687.0
79567,687.0
79568,688.0
79569,688.0
79570,688.0
79571,687.0
