date,state,ML,ML_SPLINE,Low_90,High_90,Low_50,High_50
2020-07-17,TAMAULIPAS,0.92,0.920649542077482,0.4,1.36,0.71,1.1
2020-07-18,TAMAULIPAS,0.85,0.8416860274051731,0.33,1.29,0.58,0.98
2020-07-19,TAMAULIPAS,0.73,0.7330425069787916,0.21,1.17,0.48,0.88
2020-07-20,TAMAULIPAS,0.63,0.6301369832648065,0.12,1.07,0.4,0.8
2020-07-21,TAMAULIPAS,0.56,0.561822688748376,0.05,0.98,0.28,0.6900000000000001
2020-07-22,TAMAULIPAS,0.53,0.5306937759894202,0.05,0.97,0.27,0.68
2020-07-23,TAMAULIPAS,0.54,0.5327796275665496,0.02,0.96,0.31,0.72
2020-07-24,TAMAULIPAS,0.55,0.5602363387865179,0.03,0.98,0.28,0.7000000000000001
2020-07-25,TAMAULIPAS,0.6,0.5897268558686515,0.09,1.07,0.33,0.76
2020-07-26,TAMAULIPAS,0.58,0.5940408377604205,0.05,1.03,0.31,0.74
2020-07-27,TAMAULIPAS,0.58,0.5652467995744741,0.07,1.05,0.33,0.76
2020-07-28,TAMAULIPAS,0.5700000000000001,0.5725286810841804,0.03,1.02,0.28,0.72
2020-07-29,TAMAULIPAS,0.67,0.6728105532354074,0.12,1.16,0.39,0.84
2020-07-30,TAMAULIPAS,0.79,0.7968615870033015,0.2,1.28,0.52,0.97
2020-07-31,TAMAULIPAS,0.86,0.8648570424140766,0.26,1.35,0.59,1.04
2020-08-01,TAMAULIPAS,0.89,0.8807514356689331,0.29,1.3800000000000001,0.61,1.06
2020-08-02,TAMAULIPAS,0.88,0.8694440970128173,0.31,1.3900000000000001,0.6,1.05
2020-08-03,TAMAULIPAS,0.86,0.8519418662826994,0.28,1.36,0.5700000000000001,1.02
2020-08-04,TAMAULIPAS,0.8300000000000001,0.833681621683639,0.25,1.33,0.55,1.0
2020-08-05,TAMAULIPAS,0.8,0.8162077510127194,0.22,1.3,0.53,0.98
2020-08-06,TAMAULIPAS,0.79,0.8010646420670235,0.22,1.3,0.53,0.98
2020-08-07,TAMAULIPAS,0.79,0.7897966826436348,0.19,1.28,0.55,1.0
2020-08-08,TAMAULIPAS,0.79,0.783948260539636,0.22,1.31,0.5,0.96
2020-08-09,TAMAULIPAS,0.8,0.7843709781293443,0.2,1.3,0.51,0.97
2020-08-10,TAMAULIPAS,0.78,0.7891452960960136,0.19,1.29,0.51,0.97
2020-08-11,TAMAULIPAS,0.8,0.7956588897001325,0.19,1.3,0.54,1.0
2020-08-12,TAMAULIPAS,0.8,0.8012994342021895,0.21,1.32,0.49,0.96
2020-08-13,TAMAULIPAS,0.81,0.8034546048626718,0.2,1.32,0.51,0.98
2020-08-14,TAMAULIPAS,0.79,0.7995120769420686,0.18,1.3,0.5,0.97
2020-08-15,TAMAULIPAS,0.8,0.7868595257008677,0.18,1.31,0.52,0.99
2020-08-16,TAMAULIPAS,0.74,0.7647433826072303,0.15,1.26,0.47000000000000003,0.9400000000000001
2020-08-17,TAMAULIPAS,0.75,0.7398451039600085,0.14,1.26,0.44,0.92
2020-08-18,TAMAULIPAS,0.72,0.7207049022657273,0.1,1.22,0.42,0.9
2020-08-19,TAMAULIPAS,0.72,0.7130293761923832,0.11,1.23,0.43,0.91
2020-08-20,TAMAULIPAS,0.71,0.7111906690538567,0.08,1.21,0.39,0.88
2020-08-21,TAMAULIPAS,0.71,0.7067273103254998,0.08,1.21,0.4,0.89
2020-08-22,TAMAULIPAS,0.68,0.6967470102696602,0.06,1.18,0.37,0.86
2020-08-23,TAMAULIPAS,0.72,0.7006342022966694,0.08,1.23,0.39,0.89
2020-08-24,TAMAULIPAS,0.74,0.7529263619439543,0.09,1.25,0.42,0.92
2020-08-25,TAMAULIPAS,0.89,0.8825664408721146,0.22,1.43,0.6,1.1
2020-08-26,TAMAULIPAS,0.98,0.9849126769573497,0.34,1.55,0.68,1.18
2020-08-27,TAMAULIPAS,1.05,1.0415985461362185,0.42,1.62,0.73,1.23
2020-08-28,TAMAULIPAS,1.06,1.071050751521739,0.44,1.6300000000000001,0.77,1.26
2020-08-29,TAMAULIPAS,1.1,1.099083622022492,0.49,1.67,0.8,1.29
2020-08-30,TAMAULIPAS,1.12,1.1174331094483723,0.52,1.69,0.85,1.33
2020-08-31,TAMAULIPAS,1.12,1.1082550899965846,0.49,1.6600000000000001,0.8300000000000001,1.31
2020-09-01,TAMAULIPAS,1.04,1.0537054398643342,0.43,1.59,0.74,1.22
2020-09-02,TAMAULIPAS,0.9500000000000001,0.9448457443601416,0.33,1.49,0.66,1.1400000000000001
2020-09-03,TAMAULIPAS,0.8,0.8083604252377824,0.17,1.32,0.52,1.0
2020-09-04,TAMAULIPAS,0.6900000000000001,0.6798396133623471,0.06,1.18,0.41000000000000003,0.89
2020-09-05,TAMAULIPAS,0.59,0.5928078402703603,0.02,1.08,0.28,0.76
2020-09-06,TAMAULIPAS,0.5700000000000001,0.5725272401840817,0.02,1.08,0.28,0.76
2020-09-07,TAMAULIPAS,0.63,0.6267985644235697,0.06,1.17,0.31,0.81
2020-09-08,TAMAULIPAS,0.7000000000000001,0.7018394300143358,0.09,1.25,0.39,0.9
2020-09-09,TAMAULIPAS,0.74,0.7415291597121307,0.09,1.28,0.4,0.92
2020-09-10,TAMAULIPAS,0.75,0.7419770334882065,0.08,1.28,0.42,0.9400000000000001
2020-09-11,TAMAULIPAS,0.7000000000000001,0.7123498206176907,0.04,1.22,0.37,0.89
2020-09-12,TAMAULIPAS,0.67,0.6661582700306279,0.05,1.21,0.33,0.85
2020-09-13,TAMAULIPAS,0.64,0.6342890492767314,0.01,1.16,0.29,0.81
2020-09-14,TAMAULIPAS,0.65,0.6519728055606316,0.03,1.19,0.34,0.86
2020-09-15,TAMAULIPAS,0.75,0.7398091905589064,0.1,1.32,0.39,0.93
2020-09-16,TAMAULIPAS,0.84,0.8598738738359208,0.16,1.43,0.53,1.07
2020-09-17,TAMAULIPAS,0.96,0.9596115294279866,0.26,1.56,0.65,1.19
2020-09-18,TAMAULIPAS,1.0,0.9983649590186696,0.3,1.6,0.67,1.21
2020-09-19,TAMAULIPAS,0.99,0.9830694748805509,0.3,1.59,0.64,1.18
2020-09-20,TAMAULIPAS,0.9500000000000001,0.9325585169334654,0.27,1.55,0.65,1.18
2020-09-21,TAMAULIPAS,0.85,0.8656655250972477,0.17,1.43,0.55,1.08
2020-09-22,TAMAULIPAS,0.79,0.8009471413399865,0.11,1.35,0.49,1.02
2020-09-23,TAMAULIPAS,0.76,0.7558528158227847,0.09,1.32,0.41000000000000003,0.9500000000000001
2020-09-24,TAMAULIPAS,0.75,0.7475552007549987,0.06,1.29,0.4,0.9400000000000001
2020-09-25,TAMAULIPAS,0.79,0.7805645678051484,0.08,1.34,0.5,1.04
2020-09-26,TAMAULIPAS,0.8,0.8087416664784074,0.08,1.35,0.45,1.0
2020-09-27,TAMAULIPAS,0.8,0.804337465631873,0.12,1.3900000000000001,0.47000000000000003,1.02
2020-09-28,TAMAULIPAS,0.85,0.8354066131928088,0.13,1.43,0.55,1.1
2020-09-29,TAMAULIPAS,0.88,0.887429474977746,0.17,1.48,0.52,1.08
2020-09-30,TAMAULIPAS,0.91,0.9174796963023436,0.19,1.51,0.55,1.11
2020-10-01,TAMAULIPAS,0.89,0.894910194904051,0.19,1.5,0.53,1.09
2020-10-02,TAMAULIPAS,0.85,0.8381909782074806,0.13,1.43,0.55,1.1
2020-10-03,TAMAULIPAS,0.79,0.7780713260590346,0.08,1.36,0.49,1.04
2020-10-04,TAMAULIPAS,0.74,0.745300518305116,0.06,1.31,0.42,0.97
2020-10-05,TAMAULIPAS,0.75,0.7610490229986709,0.07,1.33,0.39,0.9500000000000001
2020-10-06,TAMAULIPAS,0.8,0.8081720610188187,0.08,1.3800000000000001,0.43,1.0
2020-10-07,TAMAULIPAS,0.87,0.8599460414512221,0.15,1.48,0.52,1.09
2020-10-08,TAMAULIPAS,0.9,0.8949966369450021,0.18,1.52,0.56,1.1300000000000001
2020-10-09,TAMAULIPAS,0.91,0.9133465744031131,0.16,1.51,0.5700000000000001,1.1400000000000001
2020-10-10,TAMAULIPAS,0.93,0.9203678442919684,0.17,1.53,0.59,1.16
2020-10-11,TAMAULIPAS,0.91,0.9230338346919129,0.16,1.51,0.56,1.1300000000000001
2020-10-12,TAMAULIPAS,0.93,0.9347235241390216,0.17,1.53,0.59,1.16
2020-10-13,TAMAULIPAS,0.98,0.9704172887833014,0.23,1.6,0.64,1.21
2020-10-14,TAMAULIPAS,1.04,1.0410654536349118,0.31,1.68,0.6900000000000001,1.26
2020-10-15,TAMAULIPAS,1.1500000000000001,1.1414981391446242,0.41000000000000003,1.78,0.8300000000000001,1.3900000000000001
2020-10-16,TAMAULIPAS,1.24,1.2565944256243489,0.52,1.87,0.88,1.44
2020-10-17,TAMAULIPAS,1.35,1.347549437389939,0.64,1.97,1.01,1.56
2020-10-18,TAMAULIPAS,1.3900000000000001,1.375248462016978,0.68,1.99,1.06,1.6
2020-10-19,TAMAULIPAS,1.31,1.3230213961160238,0.62,1.9100000000000001,0.99,1.52
2020-10-20,TAMAULIPAS,1.2,1.1980221787289793,0.52,1.8,0.86,1.3900000000000001
2020-10-21,TAMAULIPAS,1.07,1.0661045659064563,0.42,1.69,0.73,1.26
2020-10-22,TAMAULIPAS,0.9500000000000001,0.9547282291448713,0.27,1.54,0.62,1.1500000000000001
2020-10-23,TAMAULIPAS,0.88,0.874711052639622,0.18,1.45,0.56,1.09
2020-10-24,TAMAULIPAS,0.8200000000000001,0.8269107461088278,0.15,1.4000000000000001,0.53,1.06
2020-10-25,TAMAULIPAS,0.81,0.8028888729419957,0.12,1.3800000000000001,0.48,1.02
2020-10-26,TAMAULIPAS,0.76,0.7669825856914613,0.09,1.33,0.44,0.98
2020-10-27,TAMAULIPAS,0.72,0.7084846575749126,0.06,1.29,0.36,0.91
2020-10-28,TAMAULIPAS,0.7000000000000001,0.7159381961287892,0.03,1.26,0.35000000000000003,0.9
2020-10-29,TAMAULIPAS,0.81,0.7984617955448483,0.13,1.42,0.49,1.05
2020-10-30,TAMAULIPAS,0.93,0.9301252732095523,0.19,1.54,0.58,1.1500000000000001
2020-10-31,TAMAULIPAS,1.05,1.0559895760075122,0.31,1.68,0.6900000000000001,1.26
2020-11-01,TAMAULIPAS,1.12,1.1273319525315446,0.39,1.75,0.79,1.35
2020-11-02,TAMAULIPAS,1.17,1.1493037287091417,0.45,1.8,0.81,1.37
2020-11-03,TAMAULIPAS,1.1300000000000001,1.140524749801464,0.41000000000000003,1.75,0.8,1.35
2020-11-04,TAMAULIPAS,1.1300000000000001,1.1180332534804,0.41000000000000003,1.74,0.78,1.33
2020-11-05,TAMAULIPAS,1.07,1.092541047060755,0.36,1.68,0.78,1.32
2020-11-06,TAMAULIPAS,1.07,1.0731783302680633,0.36,1.68,0.77,1.31
2020-11-07,TAMAULIPAS,1.08,1.066536250486079,0.39,1.7,0.76,1.3
2020-11-08,TAMAULIPAS,1.08,1.0690497457314405,0.38,1.69,0.75,1.29
2020-11-09,TAMAULIPAS,1.07,1.074614701679006,0.36,1.67,0.74,1.28
2020-11-10,TAMAULIPAS,1.08,1.0787634605547716,0.37,1.68,0.75,1.29
2020-11-11,TAMAULIPAS,1.07,1.0835741907892829,0.39,1.69,0.73,1.27
2020-11-12,TAMAULIPAS,1.09,1.0927615173642222,0.39,1.69,0.74,1.28
2020-11-13,TAMAULIPAS,1.11,1.1100400652612723,0.41000000000000003,1.71,0.8200000000000001,1.35
2020-11-14,TAMAULIPAS,1.1500000000000001,1.1374416658963085,0.46,1.75,0.8300000000000001,1.36
2020-11-15,TAMAULIPAS,1.18,1.1702669764219764,0.51,1.79,0.85,1.3800000000000001
2020-11-16,TAMAULIPAS,1.19,1.2021338604251148,0.53,1.8,0.91,1.43
2020-11-17,TAMAULIPAS,1.22,1.2253638308997716,0.58,1.84,0.91,1.43
2020-11-18,TAMAULIPAS,1.23,1.2270929984688388,0.54,1.8,0.9,1.42
2020-11-19,TAMAULIPAS,1.19,1.1931611231624166,0.52,1.77,0.91,1.42
2020-11-20,TAMAULIPAS,1.12,1.1169989245525893,0.47000000000000003,1.71,0.8200000000000001,1.33
2020-11-21,TAMAULIPAS,1.03,1.0224009603793691,0.38,1.62,0.74,1.25
2020-11-22,TAMAULIPAS,0.9400000000000001,0.9407527479247488,0.28,1.52,0.67,1.18
2020-11-23,TAMAULIPAS,0.89,0.8962549946022287,0.23,1.47,0.56,1.08
2020-11-24,TAMAULIPAS,0.87,0.8843691683513292,0.22,1.46,0.56,1.08
2020-11-25,TAMAULIPAS,0.91,0.8933719272430769,0.23,1.49,0.5700000000000001,1.1
2020-11-26,TAMAULIPAS,0.93,0.911539929348498,0.24,1.51,0.6,1.1300000000000001
2020-11-27,TAMAULIPAS,0.91,0.9288085289681963,0.23,1.5,0.59,1.12
2020-11-28,TAMAULIPAS,0.93,0.9417478653210838,0.24,1.52,0.63,1.16
2020-11-29,TAMAULIPAS,0.9500000000000001,0.9485867738556503,0.28,1.56,0.65,1.18
2020-11-30,TAMAULIPAS,0.96,0.9490524249718095,0.29,1.57,0.66,1.19
2020-12-01,TAMAULIPAS,0.9500000000000001,0.9488653288751733,0.28,1.56,0.65,1.18
2020-12-02,TAMAULIPAS,0.96,0.9552443307227767,0.25,1.54,0.66,1.19
2020-12-03,TAMAULIPAS,0.96,0.9754082756716556,0.26,1.55,0.67,1.2
2020-12-04,TAMAULIPAS,1.03,1.0165760088788454,0.35000000000000003,1.6400000000000001,0.73,1.26
2020-12-05,TAMAULIPAS,1.09,1.0859663755013822,0.4,1.69,0.77,1.3
2020-12-06,TAMAULIPAS,1.16,1.1842903000468228,0.48,1.76,0.8300000000000001,1.36
2020-12-07,TAMAULIPAS,1.3,1.2862270244248089,0.65,1.9100000000000001,0.98,1.5
2020-12-08,TAMAULIPAS,1.37,1.3642854768808168,0.74,1.98,1.08,1.59
2020-12-09,TAMAULIPAS,1.41,1.408325013601572,0.75,1.98,1.08,1.59
2020-12-10,TAMAULIPAS,1.4000000000000001,1.4157222079876126,0.75,1.96,1.09,1.59
2020-12-11,TAMAULIPAS,1.4000000000000001,1.3965720743534749,0.78,1.97,1.11,1.6
2020-12-12,TAMAULIPAS,1.3800000000000001,1.3641492372421926,0.74,1.92,1.06,1.55
2020-12-13,TAMAULIPAS,1.33,1.3291621771407698,0.71,1.8800000000000001,1.05,1.53
2020-12-14,TAMAULIPAS,1.27,1.2920547983120896,0.65,1.81,0.97,1.45
2020-12-15,TAMAULIPAS,1.26,1.2507048609630043,0.66,1.81,0.9500000000000001,1.43
2020-12-16,TAMAULIPAS,1.2,1.2029901253003648,0.59,1.74,0.9500000000000001,1.42
2020-12-17,TAMAULIPAS,1.16,1.1467883515310247,0.54,1.69,0.89,1.36
2020-12-18,TAMAULIPAS,1.07,1.0799772998618349,0.46,1.61,0.81,1.28
2020-12-19,TAMAULIPAS,1.0,1.0004347304996482,0.39,1.54,0.75,1.22
2020-12-20,TAMAULIPAS,0.92,0.9165718375875818,0.33,1.48,0.62,1.1
2020-12-21,TAMAULIPAS,0.88,0.8789335510138155,0.26,1.42,0.59,1.07
2020-12-22,TAMAULIPAS,0.93,0.9298202169652034,0.31,1.48,0.61,1.1
2020-12-23,TAMAULIPAS,1.03,1.0364201110782345,0.4,1.58,0.72,1.21
2020-12-24,TAMAULIPAS,1.1400000000000001,1.1514928009760754,0.54,1.71,0.87,1.35
2020-12-25,TAMAULIPAS,1.27,1.2451950927789677,0.66,1.82,0.97,1.45
2020-12-26,TAMAULIPAS,1.3,1.2920331022314202,0.68,1.83,1.03,1.5
2020-12-27,TAMAULIPAS,1.27,1.2808473687622963,0.7000000000000001,1.83,0.98,1.45
2020-12-28,TAMAULIPAS,1.23,1.2578161265378769,0.61,1.74,0.98,1.44
2020-12-29,TAMAULIPAS,1.29,1.2834520334087953,0.6900000000000001,1.81,1.02,1.48
2020-12-30,TAMAULIPAS,1.42,1.3955893854082675,0.86,1.96,1.12,1.58
2020-12-31,TAMAULIPAS,1.55,1.5413490312998337,0.96,2.05,1.27,1.72
2021-01-01,TAMAULIPAS,1.62,1.6451734580296151,1.04,2.11,1.35,1.79
2021-01-02,TAMAULIPAS,1.6500000000000001,1.6480997799931,1.12,2.16,1.4000000000000001,1.83
2021-01-03,TAMAULIPAS,1.56,1.5575436213832499,1.01,2.04,1.33,1.75
2021-01-04,TAMAULIPAS,1.41,1.4051617183510186,0.89,1.9000000000000001,1.1400000000000001,1.56
2021-01-05,TAMAULIPAS,1.25,1.2531967450818524,0.72,1.73,0.98,1.4000000000000001
2021-01-06,TAMAULIPAS,1.17,1.1563305565996211,0.64,1.6500000000000001,0.9,1.32
2021-01-07,TAMAULIPAS,1.1,1.108415793247387,0.5700000000000001,1.58,0.8300000000000001,1.25
2021-01-08,TAMAULIPAS,1.07,1.0880977916980097,0.56,1.57,0.81,1.23
2021-01-09,TAMAULIPAS,1.08,1.077154333208075,0.52,1.54,0.8200000000000001,1.24
2021-01-10,TAMAULIPAS,1.07,1.0698929773690686,0.52,1.54,0.81,1.23
2021-01-11,TAMAULIPAS,1.08,1.063753728356203,0.53,1.55,0.8200000000000001,1.24
2021-01-12,TAMAULIPAS,1.06,1.0561765903446902,0.51,1.53,0.8,1.22
2021-01-13,TAMAULIPAS,1.05,1.0446015675097418,0.5,1.52,0.79,1.21
2021-01-14,TAMAULIPAS,1.02,1.0264686640265703,0.47000000000000003,1.49,0.76,1.18
2021-01-15,TAMAULIPAS,0.99,1.0000416617371615,0.44,1.46,0.73,1.1500000000000001
2021-01-16,TAMAULIPAS,0.9500000000000001,0.9668794531505989,0.41000000000000003,1.43,0.7000000000000001,1.12
2021-01-17,TAMAULIPAS,0.9400000000000001,0.9293647084427411,0.42,1.44,0.7000000000000001,1.12
2021-01-18,TAMAULIPAS,0.9,0.8898800977894455,0.35000000000000003,1.3800000000000001,0.68,1.1
2021-01-19,TAMAULIPAS,0.85,0.8508082913665702,0.31,1.34,0.58,1.01
2021-01-20,TAMAULIPAS,0.8200000000000001,0.8145319593499736,0.26,1.3,0.56,0.99
2021-01-21,TAMAULIPAS,0.79,0.7834337719155131,0.23,1.27,0.54,0.97
2021-01-22,TAMAULIPAS,0.74,0.7558363230394322,0.18,1.22,0.45,0.89
2021-01-23,TAMAULIPAS,0.71,0.7138219018995149,0.16,1.2,0.44,0.88
2021-01-24,TAMAULIPAS,0.62,0.635412721473931,0.05,1.07,0.35000000000000003,0.79
2021-01-25,TAMAULIPAS,0.54,0.5099379271373199,0.01,0.99,0.25,0.6900000000000001
2021-01-26,TAMAULIPAS,0.37,0.37195439385020074,0.0,0.87,0.1,0.51
2021-01-27,TAMAULIPAS,0.27,0.2673259289695621,0.0,0.81,0.05,0.42
2021-01-28,TAMAULIPAS,0.23,0.22984391557632156,0.0,0.76,0.03,0.37
2021-01-29,TAMAULIPAS,0.23,0.24501003964711146,0.0,0.77,0.04,0.38
2021-01-30,TAMAULIPAS,0.28,0.2862535628824929,0.0,0.8300000000000001,0.07,0.44
2021-01-31,TAMAULIPAS,0.33,0.3270037469830269,0.0,0.88,0.09,0.49
2021-02-01,TAMAULIPAS,0.35000000000000003,0.3470992773303974,0.0,0.91,0.14,0.55
2021-02-02,TAMAULIPAS,0.37,0.3520165340307803,0.0,0.93,0.11,0.54
2021-02-03,TAMAULIPAS,0.36,0.35364132087147415,0.0,0.9400000000000001,0.1,0.53
2021-02-04,TAMAULIPAS,0.35000000000000003,0.36051407083799347,0.0,0.93,0.09,0.52
2021-02-05,TAMAULIPAS,0.35000000000000003,0.36779373370871526,0.0,0.9400000000000001,0.1,0.53
2021-02-06,TAMAULIPAS,0.36,0.36729388846023253,0.0,0.96,0.1,0.54
2021-02-07,TAMAULIPAS,0.36,0.35082811406913805,0.0,0.97,0.13,0.5700000000000001
2021-02-08,TAMAULIPAS,0.33,0.3139826431391209,0.0,0.9500000000000001,0.09,0.52
2021-02-09,TAMAULIPAS,0.27,0.2674343227822553,0.0,0.89,0.05,0.45
2021-02-10,TAMAULIPAS,0.22,0.22563265373771182,0.0,0.8300000000000001,0.04,0.4
2021-02-11,TAMAULIPAS,0.19,0.20079450557301473,0.0,0.78,0.01,0.34
2021-02-12,TAMAULIPAS,0.2,0.19620622316910455,0.0,0.78,0.01,0.34
2021-02-13,TAMAULIPAS,0.22,0.2129215202352756,0.0,0.8,0.05,0.39
2021-02-14,TAMAULIPAS,0.25,0.25199411048082226,0.0,0.87,0.04,0.42
2021-02-15,TAMAULIPAS,0.31,0.3144777076150388,0.0,0.96,0.11,0.53
2021-02-16,TAMAULIPAS,0.39,0.4014260253472196,0.0,1.06,0.11,0.59
2021-02-17,TAMAULIPAS,0.53,0.513892777386659,0.0,1.17,0.21,0.74
2021-02-18,TAMAULIPAS,0.65,0.6438682375448584,0.02,1.28,0.28,0.85
2021-02-19,TAMAULIPAS,0.74,0.7470889200421466,0.07,1.3900000000000001,0.37,0.96
2021-02-20,TAMAULIPAS,0.78,0.7878699939491383,0.07,1.42,0.4,1.0
2021-02-21,TAMAULIPAS,0.79,0.7953813589531705,0.08,1.43,0.41000000000000003,1.01
2021-02-22,TAMAULIPAS,0.81,0.7935804159872833,0.05,1.42,0.45,1.05
2021-02-23,TAMAULIPAS,0.81,0.8007109176089237,0.05,1.42,0.45,1.05
2021-02-24,TAMAULIPAS,0.8200000000000001,0.8296758868273985,0.06,1.44,0.5,1.1
2021-02-25,TAMAULIPAS,0.86,0.8720154284594588,0.08,1.48,0.48,1.09
2021-02-26,TAMAULIPAS,0.91,0.9139289177737155,0.12,1.54,0.54,1.1500000000000001
2021-02-27,TAMAULIPAS,0.9500000000000001,0.9416157300387802,0.14,1.58,0.59,1.2
2021-02-28,TAMAULIPAS,0.9500000000000001,0.9439363575839486,0.19,1.62,0.58,1.19
2021-03-01,TAMAULIPAS,0.92,0.920395760981254,0.14,1.56,0.54,1.1500000000000001
2021-03-02,TAMAULIPAS,0.88,0.8731600178634147,0.1,1.5,0.48,1.09
2021-03-03,TAMAULIPAS,0.8,0.8084653193743355,0.04,1.4000000000000001,0.44,1.04
2021-03-04,TAMAULIPAS,0.74,0.7488283107026714,0.04,1.36,0.35000000000000003,0.9500000000000001
2021-03-05,TAMAULIPAS,0.72,0.7208357505482645,0.0,1.32,0.34,0.9400000000000001
2021-03-06,TAMAULIPAS,0.74,0.7398420614822372,0.01,1.35,0.33,0.9400000000000001
2021-03-07,TAMAULIPAS,0.8,0.7762723215608343,0.05,1.43,0.39,1.01
2021-03-08,TAMAULIPAS,0.78,0.7893192727115803,0.03,1.4000000000000001,0.44,1.05
2021-03-09,TAMAULIPAS,0.75,0.7507849329753365,0.01,1.37,0.4,1.01
2021-03-10,TAMAULIPAS,0.67,0.6829084248463043,0.0,1.3,0.29,0.89
2021-03-11,TAMAULIPAS,0.62,0.6205381469320215,0.0,1.28,0.27,0.86
2021-03-12,TAMAULIPAS,0.6,0.598522497840025,0.0,1.27,0.22,0.81
2021-03-13,TAMAULIPAS,0.65,0.6370309140296703,0.0,1.31,0.24,0.85
2021-03-14,TAMAULIPAS,0.7000000000000001,0.6975169833675836,0.0,1.35,0.31,0.93
2021-03-15,TAMAULIPAS,0.72,0.7267553315722097,0.0,1.37,0.3,0.93
2021-03-16,TAMAULIPAS,0.67,0.6891581929058062,0.0,1.34,0.26,0.88
2021-03-17,TAMAULIPAS,0.64,0.6196882358058851,0.0,1.32,0.29,0.9
2021-03-18,TAMAULIPAS,0.58,0.5709457372537714,0.0,1.29,0.22,0.8200000000000001
2021-03-19,TAMAULIPAS,0.58,0.5817693345347705,0.0,1.3,0.24,0.84
2021-03-20,TAMAULIPAS,0.61,0.6359511061501086,0.0,1.32,0.27,0.88
2021-03-21,TAMAULIPAS,0.71,0.7035214909049908,0.0,1.4000000000000001,0.33,0.97
2021-03-22,TAMAULIPAS,0.76,0.7592697753689791,0.01,1.44,0.38,1.03
2021-03-23,TAMAULIPAS,0.8200000000000001,0.7970206371690592,0.07,1.54,0.38,1.05
2021-03-24,TAMAULIPAS,0.81,0.815357601696574,0.02,1.49,0.43,1.09
2021-03-25,TAMAULIPAS,0.8,0.8128641943428654,0.02,1.48,0.4,1.06
2021-03-26,TAMAULIPAS,0.79,0.7922243927753848,0.02,1.47,0.38,1.04
2021-03-27,TAMAULIPAS,0.78,0.7725239837660209,0.0,1.45,0.36,1.02
2021-03-28,TAMAULIPAS,0.77,0.7769492063627723,0.01,1.45,0.35000000000000003,1.01
2021-03-29,TAMAULIPAS,0.8300000000000001,0.8212299223897229,0.06,1.54,0.42,1.09
2021-03-30,TAMAULIPAS,0.89,0.8912704847753031,0.07,1.59,0.46,1.1400000000000001
2021-03-31,TAMAULIPAS,0.96,0.9655188692240294,0.13,1.69,0.58,1.26
2021-04-01,TAMAULIPAS,1.03,1.0257711760424248,0.17,1.76,0.65,1.33
2021-04-02,TAMAULIPAS,1.07,1.06721600394504,0.2,1.8,0.66,1.34
2021-04-03,TAMAULIPAS,1.08,1.0883900762484313,0.2,1.8,0.65,1.33
2021-04-04,TAMAULIPAS,1.09,1.089189463115767,0.24,1.83,0.6900000000000001,1.36
2021-04-05,TAMAULIPAS,1.08,1.074947622096661,0.23,1.81,0.66,1.33
2021-04-06,TAMAULIPAS,1.05,1.0523573575873388,0.18,1.75,0.67,1.33
2021-04-07,TAMAULIPAS,1.04,1.0281114739840256,0.19,1.75,0.65,1.31
2021-04-08,TAMAULIPAS,1.0,1.0088263948382221,0.15,1.69,0.59,1.25
2021-04-09,TAMAULIPAS,0.99,1.000813020322531,0.14,1.68,0.58,1.24
2021-04-10,TAMAULIPAS,1.01,1.01030586976483,0.19,1.73,0.6,1.26
2021-04-11,TAMAULIPAS,1.05,1.0397352172565233,0.18,1.74,0.64,1.3
2021-04-12,TAMAULIPAS,1.08,1.0763143559431227,0.24,1.8,0.66,1.32
2021-04-13,TAMAULIPAS,1.11,1.1034523337336666,0.28,1.84,0.74,1.3900000000000001
2021-04-14,TAMAULIPAS,1.1,1.1093540823672898,0.28,1.83,0.7000000000000001,1.35
2021-04-15,TAMAULIPAS,1.1,1.1014080689035164,0.26,1.81,0.7000000000000001,1.35
2021-04-16,TAMAULIPAS,1.07,1.0917986442319672,0.23,1.77,0.72,1.36
2021-04-17,TAMAULIPAS,1.1,1.0897623423940253,0.27,1.81,0.73,1.37
2021-04-18,TAMAULIPAS,1.11,1.092744430038125,0.26,1.8,0.72,1.36
2021-04-19,TAMAULIPAS,1.11,1.095242356964463,0.3,1.83,0.72,1.36
2021-04-20,TAMAULIPAS,1.08,1.0917535729732357,0.27,1.79,0.75,1.3800000000000001
2021-04-21,TAMAULIPAS,1.07,1.0804677214898017,0.24,1.76,0.72,1.35
2021-04-22,TAMAULIPAS,1.06,1.0743432204401677,0.26,1.77,0.7000000000000001,1.33
2021-04-23,TAMAULIPAS,1.09,1.0900306813755025,0.26,1.78,0.72,1.35
2021-04-24,TAMAULIPAS,1.1500000000000001,1.1370058028357504,0.33,1.85,0.77,1.4000000000000001
2021-04-25,TAMAULIPAS,1.22,1.1960446313159598,0.43,1.94,0.88,1.5
2021-04-26,TAMAULIPAS,1.23,1.2407483002999553,0.43,1.93,0.85,1.47
2021-04-27,TAMAULIPAS,1.24,1.2526906278742387,0.44,1.93,0.89,1.5
2021-04-28,TAMAULIPAS,1.24,1.2453361705360244,0.44,1.92,0.86,1.47
2021-04-29,TAMAULIPAS,1.23,1.240122169385204,0.47000000000000003,1.93,0.89,1.49
2021-04-30,TAMAULIPAS,1.27,1.2528202578071186,0.51,1.96,0.9,1.5
2021-05-01,TAMAULIPAS,1.28,1.276539638328903,0.52,1.96,0.9400000000000001,1.53
